"","Two_yr_Recidivism","Number_of_Priors","Age_Above_FourtyFive","Age_Below_TwentyFive","Female","Misdemeanor","ethnicity","probability","predicted"
"3716","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.256926598192361,0
"3717","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.646712923630076,1
"3722","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"3726","no",0.158853517782895,"no","no","Female","no","Caucasian",0.452117016552675,0
"3728","no",-0.473554939595753,"no","no","Female","no","African_American",0.355823422916288,0
"3730","yes",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"3731","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60802477786596,1
"3743","yes",-0.0519493013433206,"no","no","Male","yes","African_American",0.486733555233998,0
"3768","no",-0.684357758721968,"no","no","Female","yes","African_American",0.275557029555763,0
"3775","no",-0.684357758721968,"yes","no","Female","yes","Hispanic",0.135580386450248,0
"3777","yes",-0.684357758721968,"yes","no","Male","no","African_American",0.278398341655648,0
"3792","yes",1.00206479428776,"no","no","Male","no","African_American",0.727586146296067,1
"3793","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.298481618721188,0
"3800","no",-0.473554939595753,"no","no","Female","no","African_American",0.355823422916288,0
"3801","no",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.251679032014109,0
"3809","yes",2.05607888991884,"no","no","Male","no","Caucasian",0.847488410624761,1
"3810","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.60802477786596,1
"3820","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.646712923630076,1
"3831","yes",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"3838","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.557630575776775,1
"3839","no",0.158853517782895,"no","no","Female","no","African_American",0.475837651811373,0
"3844","no",-0.684357758721968,"no","no","Female","yes","African_American",0.275557029555763,0
"3851","no",1.63447325166641,"no","no","Male","no","Caucasian",0.799605017998555,1
"3854","yes",-0.473554939595753,"yes","no","Male","no","Caucasian",0.292719660291597,0
"3862","yes",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.462949488091739,0
"3865","no",-0.262752120469537,"no","no","Male","yes","African_American",0.445546148061548,0
"3878","no",1.42367043254019,"no","no","Male","yes","African_American",0.751411282459236,1
"3881","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.68356978682033,1
"3883","yes",-0.473554939595753,"no","no","Male","yes","African_American",0.405093278919678,0
"3884","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.392260042819576,0
"3885","no",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"3890","no",-0.262752120469537,"yes","no","Male","no","Caucasian",0.32814053015384,0
"3901","yes",-0.0519493013433206,"no","no","Male","no","African_American",0.538520370303624,1
"3902","no",-0.684357758721968,"no","no","Male","no","Hispanic",0.350164292152497,0
"3910","yes",0.158853517782895,"no","yes","Male","no","African_American",0.750528895543922,1
"3918","no",-0.473554939595753,"no","no","Male","yes","Hispanic",0.340699569642089,0
"3928","yes",0.158853517782895,"yes","no","Male","no","African_American",0.428003317938248,0
"3931","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.585069847853333,1
"3933","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"3936","yes",-0.684357758721968,"no","no","Female","yes","African_American",0.275557029555763,0
"3937","no",0.791261975161543,"no","no","Male","no","African_American",0.693557807957803,1
"3938","yes",-0.684357758721968,"yes","no","Male","yes","African_American",0.23868801066191,0
"3940","yes",2.68848734729749,"no","no","Male","yes","African_American",0.890881836164582,1
"3945","yes",-0.684357758721968,"no","no","Male","yes","Hispanic",0.304537518891582,0
"3946","yes",0.580459156035327,"no","no","Male","no","African_American",0.657281042777818,1
"3950","no",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"3959","yes",0.580459156035327,"no","no","Male","yes","African_American",0.609148717657716,1
"3970","no",-0.473554939595753,"no","no","Male","yes","Hispanic",0.340699569642089,0
"3973","yes",1.63447325166641,"no","no","Male","yes","African_American",0.781043517287266,1
"3985","yes",-0.262752120469537,"yes","no","Male","no","Caucasian",0.32814053015384,0
"3987","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"3999","yes",-0.473554939595753,"no","no","Male","no","African_American",0.455909413790119,0
"4005","no",0.158853517782895,"yes","no","Male","no","African_American",0.428003317938248,0
"4009","yes",0.369656336909111,"no","yes","Male","no","African_American",0.78023555001306,1
"4015","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.585069847853333,1
"4017","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.432362763331941,0
"4024","yes",2.68848734729749,"no","no","Male","yes","African_American",0.890881836164582,1
"4028","no",0.580459156035327,"yes","no","Male","no","African_American",0.510300238316637,1
"4032","no",-0.473554939595753,"no","yes","Male","no","African_American",0.646712923630076,1
"4040","yes",0.791261975161543,"no","no","Male","no","African_American",0.693557807957803,1
"4041","no",-0.0519493013433206,"no","no","Male","no","African_American",0.538520370303624,1
"4046","yes",0.580459156035327,"no","no","Male","no","Caucasian",0.635481340039119,1
"4057","yes",0.369656336909111,"no","no","Male","yes","African_American",0.56908790252915,1
"4058","no",-0.262752120469537,"no","yes","Male","no","Caucasian",0.662583846720594,1
"4067","yes",-0.684357758721968,"yes","no","Male","no","Hispanic",0.226477126233874,0
"4069","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.585069847853333,1
"4073","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.256926598192361,0
"4086","yes",5.85052963419073,"no","no","Male","no","Other",0.989193423989771,1
"4089","yes",1.21286761341398,"no","no","Male","no","African_American",0.759148068283959,1
"4092","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.392260042819576,0
"4095","no",0.369656336909111,"no","no","Male","no","Caucasian",0.596330957695572,1
"4098","yes",-0.262752120469537,"no","yes","Male","yes","African_American",0.637090999035928,1
"4109","yes",-0.684357758721968,"no","no","Female","no","Caucasian",0.298481618721188,0
"4110","yes",-0.684357758721968,"no","no","Male","no","Other",0.350462956560854,0
"4124","no",-0.684357758721968,"no","no","Male","no","Hispanic",0.350164292152497,0
"4127","yes",-0.684357758721968,"no","yes","Male","yes","Native_American",0.346100639903002,0
"4137","no",-0.684357758721968,"no","no","Female","no","African_American",0.318832405831742,0
"4139","yes",-0.262752120469537,"no","yes","Male","no","Caucasian",0.662583846720594,1
"4143","no",-0.684357758721968,"no","no","Male","yes","Asian",0.261786114825293,0
"4147","yes",2.8992901664237,"no","no","Male","no","African_American",0.922216493354218,1
"4150","no",-0.262752120469537,"no","no","Female","yes","African_American",0.34628724909216,0
"4152","yes",1.21286761341398,"no","yes","Female","yes","Caucasian",0.770277601518626,1
"4153","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.646712923630076,1
"4154","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.292719660291597,0
"4158","no",-0.262752120469537,"no","no","Male","yes","Hispanic",0.378816703812594,0
"4165","no",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"4194","no",-0.684357758721968,"no","yes","Female","yes","Other",0.387046550360246,0
"4196","yes",0.158853517782895,"no","no","Male","no","African_American",0.579322283754953,1
"4199","no",-0.473554939595753,"no","yes","Male","no","African_American",0.646712923630076,1
"4209","no",0.158853517782895,"yes","no","Male","yes","Caucasian",0.355978023062282,0
"4219","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.646712923630076,1
"4220","no",-0.0519493013433206,"no","no","Male","no","Caucasian",0.514743585873582,1
"4227","no",-0.684357758721968,"no","no","Female","no","Hispanic",0.262109365602561,0
"4229","no",1.21286761341398,"no","no","Female","yes","African_American",0.628043421911175,1
"4230","yes",-0.0519493013433206,"no","no","Male","no","African_American",0.538520370303624,1
"4237","yes",-0.262752120469537,"no","yes","Male","no","Hispanic",0.621127123242699,1
"4252","no",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"4271","yes",-0.473554939595753,"yes","no","Male","yes","African_American",0.270067245136702,0
"4272","yes",1.63447325166641,"no","no","Male","yes","Caucasian",0.764293033674422,1
"4273","no",-0.473554939595753,"no","yes","Female","no","African_American",0.546838481294094,1
"4279","no",-0.473554939595753,"yes","no","Male","no","African_American",0.312852791334717,0
"4281","yes",-0.684357758721968,"no","no","Male","yes","Other",0.30481552130245,0
"4288","no",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"4289","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.432362763331941,0
"4290","no",0.158853517782895,"no","yes","Male","no","African_American",0.750528895543922,1
"4295","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.432362763331941,0
"4303","yes",5.21812117681208,"yes","no","Female","no","Caucasian",0.959782074500319,1
"4306","no",-0.684357758721968,"yes","no","Male","yes","Hispanic",0.19220016613262,0
"4307","no",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"4311","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.557630575776775,1
"4319","no",-0.473554939595753,"yes","no","Male","no","Other",0.257043052623355,0
"4324","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.68356978682033,1
"4325","no",-0.684357758721968,"yes","no","Male","yes","African_American",0.23868801066191,0
"4326","no",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"4327","yes",1.63447325166641,"no","no","Male","no","African_American",0.814455268488977,1
"4333","no",-0.684357758721968,"yes","no","Male","yes","Hispanic",0.19220016613262,0
"4335","yes",-0.0519493013433206,"no","yes","Male","no","Caucasian",0.698556735520644,1
"4337","no",-0.684357758721968,"no","yes","Male","yes","African_American",0.557630575776775,1
"4341","yes",-0.684357758721968,"no","yes","Female","no","African_American",0.505574856323487,1
"4343","no",-0.684357758721968,"no","yes","Male","no","Hispanic",0.540691309427919,1
"4345","no",-0.0519493013433206,"yes","no","Male","yes","Caucasian",0.318978892367247,0
"4347","no",-0.684357758721968,"no","no","Male","no","Hispanic",0.350164292152497,0
"4350","yes",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"4354","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.473371950189197,0
"4374","yes",0.580459156035327,"no","no","Female","yes","Caucasian",0.482912327498137,0
"4378","yes",3.32089580467613,"no","no","Male","no","African_American",0.942894804407492,1
"4381","yes",1.00206479428776,"no","no","Male","no","African_American",0.727586146296067,1
"4385","no",-0.473554939595753,"no","yes","Female","yes","Caucasian",0.471292419954962,0
"4386","yes",-0.262752120469537,"no","no","Male","no","African_American",0.497195753673243,0
"4394","yes",5.00731835768586,"no","no","Male","yes","African_American",0.980572177652355,1
"4402","yes",-0.684357758721968,"yes","no","Female","no","Caucasian",0.18777500636403,0
"4421","no",-0.262752120469537,"no","no","Female","no","African_American",0.394619838683613,0
"4425","no",-0.684357758721968,"yes","no","Male","no","Hispanic",0.226477126233874,0
"4428","no",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"4436","yes",-0.684357758721968,"no","yes","Female","yes","Caucasian",0.430316180387992,0
"4441","no",-0.684357758721968,"no","no","Male","no","Other",0.350462956560854,0
"4454","yes",0.791261975161543,"yes","no","Male","no","Caucasian",0.527825055122891,1
"4478","yes",-0.0519493013433206,"no","no","Male","no","Caucasian",0.514743585873582,1
"4487","no",-0.684357758721968,"no","no","Male","no","African_American",0.415220261969121,0
"4491","yes",1.00206479428776,"no","no","Male","no","Hispanic",0.669631526103465,1
"4504","no",-0.684357758721968,"yes","no","Female","no","Caucasian",0.18777500636403,0
"4507","no",0.791261975161543,"no","no","Male","yes","African_American",0.647790190281562,1
"4515","yes",0.369656336909111,"no","no","Male","yes","African_American",0.56908790252915,1
"4520","yes",0.580459156035327,"no","no","Male","no","Hispanic",0.592741424914821,1
"4523","yes",2.05607888991884,"no","no","Male","no","African_American",0.859414142561104,1
"4524","no",-0.262752120469537,"no","yes","Male","no","African_American",0.68356978682033,1
"4526","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.344052218365954,0
"4531","no",1.42367043254019,"yes","no","Male","yes","Caucasian",0.598871018809293,1
"4535","no",-0.262752120469537,"yes","no","Male","no","Caucasian",0.32814053015384,0
"4536","yes",0.158853517782895,"no","no","Male","yes","African_American",0.528101922671643,1
"4558","yes",0.158853517782895,"no","no","Male","no","African_American",0.579322283754953,1
"4559","no",-0.473554939595753,"yes","no","Female","yes","African_American",0.196076679878569,0
"4561","no",-0.473554939595753,"no","yes","Male","no","Caucasian",0.624624908517101,1
"4568","no",-0.473554939595753,"yes","no","Male","no","African_American",0.312852791334717,0
"4569","no",-0.473554939595753,"no","yes","Male","no","African_American",0.646712923630076,1
"4573","yes",-0.473554939595753,"yes","no","Male","no","Caucasian",0.292719660291597,0
"4586","no",-0.473554939595753,"no","yes","Male","yes","African_American",0.59800413621013,1
"4592","no",0.369656336909111,"no","no","Male","yes","African_American",0.56908790252915,1
"4594","no",-0.684357758721968,"no","no","Male","yes","African_American",0.365889518129154,0
"4602","yes",0.158853517782895,"no","no","Male","no","Caucasian",0.555914145504312,1
"4606","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.259644659222999,0
"4608","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60802477786596,1
"4620","yes",-0.473554939595753,"no","yes","Female","no","African_American",0.546838481294094,1
"4622","no",-0.0519493013433206,"no","no","Male","yes","African_American",0.486733555233998,0
